,City_x_x,2019,2020,2021,State/Province_x,City_State_x,Matched_Index,Count,City_y,State/Province_y,Longitude,Latitude,City_State_y,City_State,matches,SUMLEV,CBSA,City,State,LSAD,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEMALE,UNDER5_TOTAL,UNDER5_MALE,UNDER5_FEMALE,AGE513_TOTAL,AGE513_MALE,AGE513_FEMALE,AGE1417_TOTAL,AGE1417_MALE,AGE1417_FEMALE,AGE1824_TOTAL,AGE1824_MALE,AGE1824_FEMALE,AGE16PLUS_TOTAL,AGE16PLUS_MALE,AGE16PLUS_FEMALE,AGE18PLUS_TOTAL,AGE18PLUS_MALE,AGE18PLUS_FEMALE,AGE1544_TOTAL,AGE1544_MALE,AGE1544_FEMALE,AGE2544_TOTAL,AGE2544_MALE,AGE2544_FEMALE,AGE4564_TOTAL,AGE4564_MALE,AGE4564_FEMALE,AGE65PLUS_TOTAL,AGE65PLUS_MALE,AGE65PLUS_FEMALE,AGE04_TOTAL,AGE04_MALE,AGE04_FEMALE,AGE59_TOTAL,AGE59_MALE,AGE59_FEMALE,AGE1014_TOTAL,AGE1014_MALE,AGE1014_FEMALE,AGE1519_TOTAL,AGE1519_MALE,AGE1519_FEMALE,AGE2024_TOTAL,AGE2024_MALE,AGE2024_FEMALE,AGE2529_TOTAL,AGE2529_MALE,AGE2529_FEMALE,AGE3034_TOTAL,AGE3034_MALE,AGE3034_FEMALE,AGE3539_TOTAL,AGE3539_MALE,AGE3539_FEMALE,AGE4044_TOTAL,AGE4044_MALE,AGE4044_FEMALE,AGE4549_TOTAL,AGE4549_MALE,AGE4549_FEMALE,AGE5054_TOTAL,AGE5054_MALE,AGE5054_FEMALE,AGE5559_TOTAL,AGE5559_MALE,AGE5559_FEMALE,AGE6064_TOTAL,AGE6064_MALE,AGE6064_FEMALE,AGE6569_TOTAL,AGE6569_MALE,AGE6569_FEMALE,AGE7074_TOTAL,AGE7074_MALE,AGE7074_FEMALE,AGE7579_TOTAL,AGE7579_MALE,AGE7579_FEMALE,AGE8084_TOTAL,AGE8084_MALE,AGE8084_FEMALE,AGE85PLUS_TOTAL,AGE85PLUS_MALE,AGE85PLUS_FEMALE,MEDIAN_AGE_TOTAL,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE,City_x_y,State_x,nb_personne_starbucks,smh,smf,age_homme,age_femme
86,ElCentro,37904,45021.0,47653.0,CA,"ElCentro, CA",912,4,El Centro, CA,-115.57,32.82,"El Centro,  CA","El Centro,  CA",El Centro,310.0,20940.0,El Centro,CA,Metropolitan Statistical Area,3.0,179851.0,92642.0,87209.0,12840.0,6502.0,6338.0,26837.0,13717.0,13120.0,11520.0,5715.0,5805.0,17709.0,9633.0,8076.0,134357.0,69556.0,64801.0,128654.0,66708.0,61946.0,75717.0,41449.0,34268.0,49419.0,27532.0,21887.0,37493.0,18718.0,18775.0,24033.0,10825.0,13208.0,12840.0,6502.0,6338.0,15096.0,7650.0,7446.0,14672.0,7498.0,7174.0,13724.0,6981.0,6743.0,12574.0,6936.0,5638.0,13151.0,7308.0,5843.0,13338.0,7594.0,5744.0,12205.0,6786.0,5419.0,10725.0,5844.0,4881.0,9579.0,4924.0,4655.0,9685.0,4880.0,4805.0,9326.0,4554.0,4772.0,8903.0,4360.0,4543.0,7799.0,3675.0,4124.0,6240.0,2897.0,3343.0,4199.0,1864.0,2335.0,2891.0,1213.0,1678.0,2904.0,1176.0,1728.0,32.9,32.2,33.8,El Centro,CA,44962.75,52349.005699365924,42664.43964498323,31.902635953455235,33.54520749005263
87,FortKnox,43113,46540.0,50016.0,KY,"FortKnox, KY",1078,1,Fort Knox, KY,-85.95,37.88,"Fort Knox,  KY","Fort Knox,  KY",Fort Knox,310.0,21060.0,Fort Knox,KY,Metropolitan Statistical Area,3.0,156766.0,78771.0,77995.0,9489.0,4827.0,4662.0,19335.0,9930.0,9405.0,8889.0,4568.0,4321.0,13360.0,7488.0,5872.0,123419.0,61678.0,61741.0,119053.0,59446.0,59607.0,61831.0,32085.0,29746.0,41878.0,21218.0,20660.0,40038.0,19982.0,20056.0,23777.0,10758.0,13019.0,9489.0,4827.0,4662.0,10562.0,5429.0,5133.0,11069.0,5690.0,5379.0,10087.0,5349.0,4738.0,9866.0,5518.0,4348.0,10098.0,5313.0,4785.0,10486.0,5249.0,5237.0,10869.0,5384.0,5485.0,10425.0,5272.0,5153.0,9551.0,4879.0,4672.0,9700.0,4859.0,4841.0,10681.0,5317.0,5364.0,10106.0,4927.0,5179.0,8344.0,3989.0,4355.0,6441.0,3063.0,3378.0,4111.0,1787.0,2324.0,2629.0,1082.0,1547.0,2252.0,837.0,1415.0,38.1,36.9,39.3,Fort Knox,KY,156766.0,55086.25576954118,44895.29845217606,35.134770410430235,37.219655106096546
88,Goshen,45873,49321.0,55007.0,IN,"Goshen, IN",1247,3,Goshen, IN,-85.86,41.6,"Goshen,  IN","Goshen,  IN",Goshen,310.0,21140.0,Goshen,IN,Metropolitan Statistical Area,3.0,206921.0,102882.0,104039.0,15121.0,7744.0,7377.0,28079.0,14255.0,13824.0,13453.0,6789.0,6664.0,18798.0,9721.0,9077.0,156867.0,77414.0,79453.0,150268.0,74094.0,76174.0,80378.0,40760.0,39618.0,51626.0,26004.0,25622.0,48284.0,24249.0,24035.0,31560.0,14120.0,17440.0,15121.0,7744.0,7377.0,15318.0,7714.0,7604.0,16260.0,8295.0,7965.0,15163.0,7748.0,7415.0,13589.0,7008.0,6581.0,13426.0,6841.0,6585.0,13112.0,6561.0,6551.0,12606.0,6376.0,6230.0,12482.0,6226.0,6256.0,11816.0,5893.0,5923.0,12350.0,6259.0,6091.0,12404.0,6291.0,6113.0,11714.0,5806.0,5908.0,10222.0,4923.0,5299.0,8498.0,3904.0,4594.0,5569.0,2537.0,3032.0,3655.0,1539.0,2116.0,3616.0,1217.0,2399.0,35.6,34.6,36.6,Goshen,IN,68973.66666666667,60648.33960161245,49428.39677531415,33.599405143756925,35.41984255904036
89,Elmira,45402,49108.0,52360.0,NY,"Elmira, NY",940,1,Elmira, NY,-76.82,42.1,"Elmira,  NY","Elmira,  NY",Elmira,310.0,21300.0,Elmira,NY,Metropolitan Statistical Area,3.0,83045.0,41441.0,41604.0,4355.0,2235.0,2120.0,8952.0,4541.0,4411.0,4195.0,2131.0,2064.0,6716.0,3448.0,3268.0,67605.0,33593.0,34012.0,65543.0,32534.0,33009.0,30222.0,15721.0,14501.0,20398.0,10685.0,9713.0,21963.0,10983.0,10980.0,16466.0,7418.0,9048.0,4355.0,2235.0,2120.0,4908.0,2444.0,2464.0,5131.0,2640.0,2491.0,4965.0,2505.0,2460.0,4859.0,2531.0,2328.0,4920.0,2633.0,2287.0,5257.0,2796.0,2461.0,5199.0,2672.0,2527.0,5022.0,2584.0,2438.0,4712.0,2473.0,2239.0,5266.0,2658.0,2608.0,5898.0,2905.0,2993.0,6087.0,2947.0,3140.0,5377.0,2629.0,2748.0,4502.0,2097.0,2405.0,2799.0,1243.0,1556.0,1849.0,749.0,1100.0,1939.0,700.0,1239.0,41.8,40.5,43.3,Elmira,NY,83045.0,57708.51510041506,47032.43980683827,38.34282473878526,40.56037880972983
90,ElPaso,37883,40763.0,44058.0,TX,"ElPaso, TX",917,21,El Paso, TX,-106.3,31.72,"El Paso,  TX","El Paso,  TX",El Paso,310.0,21340.0,El Paso,TX,Metropolitan Statistical Area,3.0,871234.0,433945.0,437289.0,59131.0,30133.0,28998.0,117929.0,60051.0,57878.0,53353.0,27139.0,26214.0,95693.0,51308.0,44385.0,667458.0,330157.0,337301.0,640821.0,316622.0,324199.0,379688.0,198342.0,181346.0,244063.0,126722.0,117341.0,189759.0,90388.0,99371.0,111306.0,48204.0,63102.0,59131.0,30133.0,28998.0,65473.0,33458.0,32015.0,65877.0,33420.0,32457.0,65793.0,33993.0,31800.0,69832.0,37627.0,32205.0,69052.0,36418.0,32634.0,63452.0,33157.0,30295.0,59480.0,30819.0,28661.0,52079.0,26328.0,25751.0,51345.0,24985.0,26360.0,47770.0,22929.0,24841.0,46474.0,22057.0,24417.0,44170.0,20417.0,23753.0,36889.0,16844.0,20045.0,29274.0,13304.0,15970.0,19281.0,8341.0,10940.0,13207.0,5260.0,7947.0,12655.0,4455.0,8200.0,33.1,31.7,34.7,El Paso,TX,41487.333333333336,48567.761250922376,39582.72541950174,31.823424627544966,34.36683291827602
91,Enid,43701,44850.0,48861.0,OK,"Enid, OK",953,1,Enid, OK,-97.91,36.39,"Enid,  OK","Enid,  OK",Enid,310.0,21420.0,Enid,OK,Metropolitan Statistical Area,3.0,61926.0,31239.0,30687.0,4143.0,2120.0,2023.0,8188.0,4122.0,4066.0,3752.0,1927.0,1825.0,5320.0,2901.0,2419.0,47669.0,24008.0,23661.0,45843.0,23070.0,22773.0,24351.0,12748.0,11603.0,16258.0,8414.0,7844.0,13969.0,7122.0,6847.0,10296.0,4633.0,5663.0,4143.0,2120.0,2023.0,4483.0,2280.0,2203.0,4684.0,2336.0,2348.0,4189.0,2173.0,2016.0,3904.0,2161.0,1743.0,4096.0,2181.0,1915.0,4056.0,2094.0,1962.0,4237.0,2183.0,2054.0,3869.0,1956.0,1913.0,3057.0,1604.0,1453.0,3293.0,1679.0,1614.0,3788.0,1953.0,1835.0,3831.0,1886.0,1945.0,3296.0,1612.0,1684.0,2671.0,1252.0,1419.0,1787.0,786.0,1001.0,1278.0,509.0,769.0,1264.0,474.0,790.0,36.7,35.6,37.8,Enid,OK,61926.0,53792.4477996505,43840.844956715155,34.66205704407952,36.61768827190667
92,Erie,45883,49969.0,52747.0,PA,"Erie, PA",961,6,Erie, PA,-80.1,42.07,"Erie,  PA","Erie,  PA",Erie,310.0,21500.0,Erie,PA,Metropolitan Statistical Area,3.0,269011.0,133854.0,135157.0,14089.0,7203.0,6886.0,28579.0,14634.0,13945.0,13840.0,7094.0,6746.0,25952.0,13304.0,12648.0,219382.0,108453.0,110929.0,212503.0,104923.0,107580.0,102731.0,52489.0,50242.0,66480.0,33925.0,32555.0,68677.0,34280.0,34397.0,51394.0,23414.0,27980.0,14089.0,7203.0,6886.0,15451.0,7906.0,7545.0,16669.0,8562.0,8107.0,18680.0,9493.0,9187.0,17571.0,9071.0,8500.0,16420.0,8549.0,7871.0,18007.0,9159.0,8848.0,16573.0,8380.0,8193.0,15480.0,7837.0,7643.0,14707.0,7397.0,7310.0,16941.0,8511.0,8430.0,17730.0,8803.0,8927.0,19299.0,9569.0,9730.0,17529.0,8532.0,8997.0,13857.0,6593.0,7264.0,8519.0,3877.0,4642.0,5624.0,2372.0,3252.0,5865.0,2040.0,3825.0,40.3,39.2,41.5,Erie,PA,44835.166666666664,58152.12610230721,47393.98277338037,37.702885233164494,39.701547089680886
93,Springfield,46752,51272.0,55146.0,OR,"Springfield, OR",3046,5,Springfield, OR,-123.02,44.06,"Springfield,  OR","Springfield,  OR","Springfield, Springfield",310.0,21660.0,Springfield,OR,Metropolitan Statistical Area,3.0,383189.0,188973.0,194216.0,16620.0,8514.0,8106.0,35381.0,18309.0,17072.0,16641.0,8509.0,8132.0,46450.0,22898.0,23552.0,322848.0,157935.0,164913.0,314547.0,153641.0,160906.0,157797.0,79555.0,78242.0,98943.0,50282.0,48661.0,90593.0,44398.0,46195.0,78561.0,36063.0,42498.0,16620.0,8514.0,8106.0,19200.0,9958.0,9242.0,20418.0,10485.0,9933.0,24301.0,12236.0,12065.0,34553.0,17037.0,17516.0,25672.0,13198.0,12474.0,24747.0,12589.0,12158.0,24176.0,12216.0,11960.0,24348.0,12279.0,12069.0,21099.0,10633.0,10466.0,21577.0,10900.0,10677.0,22705.0,10973.0,11732.0,25212.0,11892.0,13320.0,25975.0,12115.0,13860.0,23013.0,10898.0,12115.0,13862.0,6457.0,7405.0,8390.0,3754.0,4636.0,7321.0,2839.0,4482.0,40.4,39.3,41.4,Springfield,OR,76637.8,60851.80847703778,49594.22390878579,38.56788006752287,40.45592021254686
94,Evansville,49485,52939.0,56650.0,INKY,"Evansville, INKY",971,6,Evansville, IN,-87.57,38.02,"Evansville,  IN","Evansville,  IN","Evansville, Zanesville",310.0,21780.0,Evansville,IN,Metropolitan Statistical Area,3.0,313946.0,154059.0,159887.0,17551.0,9116.0,8435.0,35479.0,18081.0,17398.0,16697.0,8403.0,8294.0,27260.0,13561.0,13699.0,252478.0,122652.0,129826.0,244219.0,118459.0,125760.0,120088.0,59992.0,60096.0,80417.0,40188.0,40229.0,79819.0,39383.0,40436.0,56723.0,25327.0,31396.0,17551.0,9116.0,8435.0,19108.0,9778.0,9330.0,20657.0,10463.0,10194.0,20290.0,10149.0,10141.0,19381.0,9655.0,9726.0,20223.0,10182.0,10041.0,20645.0,10189.0,10456.0,20127.0,10004.0,10123.0,19422.0,9813.0,9609.0,17950.0,8993.0,8957.0,18957.0,9498.0,9459.0,20693.0,10077.0,10616.0,22219.0,10815.0,11404.0,19388.0,9321.0,10067.0,15268.0,7121.0,8147.0,9569.0,4240.0,5329.0,6349.0,2594.0,3755.0,6149.0,2051.0,4098.0,39.8,38.8,40.7,Evansville,IN,52324.333333333336,62542.583497893334,50972.20555078307,36.91065111418353,39.00538505319382
95,Fairbanks,59011,61856.0,65314.0,AK,"Fairbanks, AK",980,5,Fairbanks, AK,-147.81,64.84,"Fairbanks,  AK","Fairbanks,  AK",Fairbanks,310.0,21820.0,Fairbanks,AK,Metropolitan Statistical Area,3.0,95593.0,51753.0,43840.0,6635.0,3400.0,3235.0,11422.0,5911.0,5511.0,4449.0,2263.0,2186.0,12085.0,7617.0,4468.0,75265.0,41273.0,33992.0,73087.0,40179.0,32908.0,45735.0,26046.0,19689.0,30396.0,16795.0,13601.0,19240.0,9960.0,9280.0,11366.0,5807.0,5559.0,6635.0,3400.0,3235.0,6488.0,3322.0,3166.0,6129.0,3218.0,2911.0,5672.0,2992.0,2680.0,9667.0,6259.0,3408.0,9258.0,5360.0,3898.0,8118.0,4351.0,3767.0,7347.0,3997.0,3350.0,5673.0,3087.0,2586.0,4687.0,2455.0,2232.0,4615.0,2434.0,2181.0,4975.0,2523.0,2452.0,4963.0,2548.0,2415.0,4465.0,2280.0,2185.0,3360.0,1814.0,1546.0,1892.0,984.0,908.0,971.0,472.0,499.0,678.0,257.0,421.0,32.4,31.5,33.4,Fairbanks,AK,19118.6,71369.17743642736,58165.879610688295,32.57102003748575,33.43017791970803
96,Fargo,54323,58002.0,62021.0,NDMN,"Fargo, NDMN",1001,3,Fargo, ND,-96.82,46.83,"Fargo,  ND","Fargo,  ND",Fargo,310.0,22020.0,Fargo,ND,Metropolitan Statistical Area,3.0,252136.0,127393.0,124743.0,16385.0,8479.0,7906.0,29976.0,15361.0,14615.0,12349.0,6301.0,6048.0,34483.0,16911.0,17572.0,199444.0,100265.0,99179.0,193426.0,97252.0,96174.0,118500.0,60594.0,57906.0,74890.0,39060.0,35830.0,51168.0,26161.0,25007.0,32885.0,15120.0,17765.0,16385.0,8479.0,7906.0,16978.0,8690.0,8288.0,16220.0,8349.0,7871.0,17737.0,8811.0,8926.0,25873.0,12723.0,13150.0,20069.0,10236.0,9833.0,19528.0,10263.0,9265.0,18811.0,9886.0,8925.0,16482.0,8675.0,7807.0,12993.0,6835.0,6158.0,12731.0,6607.0,6124.0,12722.0,6490.0,6232.0,12722.0,6229.0,6493.0,11322.0,5530.0,5792.0,8644.0,4236.0,4408.0,5214.0,2419.0,2795.0,3486.0,1456.0,2030.0,4219.0,1479.0,2740.0,33.2,33.1,33.4,Fargo,ND,84045.33333333333,68269.563381711,55639.69415609447,33.143869757365,34.33459993747144
97,Farmington,36599,38835.0,41735.0,NM,"Farmington, NM",1006,3,Farmington, NM,-108.16,36.75,"Farmington,  NM","Farmington,  NM","Farmington, Farmington",310.0,22140.0,Farmington,NM,Metropolitan Statistical Area,3.0,120993.0,59920.0,61073.0,7041.0,3478.0,3563.0,15994.0,8132.0,7862.0,7895.0,3975.0,3920.0,10344.0,5269.0,5075.0,93925.0,46285.0,47640.0,90063.0,44335.0,45728.0,47940.0,24287.0,23653.0,31736.0,16071.0,15665.0,28469.0,14128.0,14341.0,19514.0,8867.0,10647.0,7041.0,3478.0,3563.0,8456.0,4312.0,4144.0,9573.0,4848.0,4725.0,9023.0,4554.0,4469.0,7181.0,3662.0,3519.0,7523.0,3811.0,3712.0,8205.0,4150.0,4055.0,8237.0,4190.0,4047.0,7771.0,3920.0,3851.0,6549.0,3258.0,3291.0,6546.0,3197.0,3349.0,7378.0,3641.0,3737.0,7996.0,4032.0,3964.0,6748.0,3296.0,3452.0,5332.0,2496.0,2836.0,3205.0,1405.0,1800.0,2211.0,939.0,1272.0,2018.0,731.0,1287.0,37.1,36.4,37.9,Farmington,NM,40331.0,46033.69435266556,37517.46089742243,34.929272363150865,36.46911073633193
98,Fayetteville,38364,41563.0,45542.0,NC,"Fayetteville, NC",1012,7,Fayetteville, NC,-78.96,35.07,"Fayetteville,  NC","Fayetteville,  NC","Fayetteville, Fayette",310.0,22180.0,Fayetteville,NC,Metropolitan Statistical Area,3.0,524588.0,260112.0,264476.0,38289.0,19552.0,18737.0,67231.0,34159.0,33072.0,27737.0,14056.0,13681.0,58805.0,33241.0,25564.0,404810.0,199158.0,205652.0,391331.0,192345.0,198986.0,233090.0,121053.0,112037.0,153856.0,77459.0,76397.0,112430.0,53101.0,59329.0,66240.0,28544.0,37696.0,38289.0,19552.0,18737.0,37710.0,19220.0,18490.0,36829.0,18642.0,18187.0,35204.0,18516.0,16688.0,44030.0,25078.0,18952.0,44346.0,23511.0,20835.0,41441.0,20812.0,20629.0,36652.0,18037.0,18615.0,31417.0,15099.0,16318.0,27846.0,13232.0,14614.0,28109.0,13375.0,14734.0,28949.0,13539.0,15410.0,27526.0,12955.0,14571.0,23016.0,10460.0,12556.0,18355.0,8285.0,10070.0,11452.0,4880.0,6572.0,7424.0,2912.0,4512.0,5993.0,2007.0,3986.0,33.0,31.2,34.9,Fayetteville,NC,74941.14285714286,50226.61083462274,40934.68783021753,31.837077874146523,34.64024713017438
99,Rogers,64552,66213.0,70594.0,AR,"Rogers, AR",2741,4,Rogers, AR,-94.18,36.33,"Rogers,  AR","Rogers,  AR",Rogers,310.0,22220.0,Rogers,AR,Metropolitan Statistical Area,3.0,560709.0,281223.0,279486.0,36193.0,18619.0,17574.0,70505.0,36140.0,34365.0,32475.0,16716.0,15759.0,60663.0,30687.0,29976.0,437395.0,217924.0,219471.0,421536.0,209748.0,211788.0,246648.0,125968.0,120680.0,161916.0,82882.0,79034.0,124963.0,62679.0,62284.0,73994.0,33500.0,40494.0,36193.0,18619.0,17574.0,38300.0,19761.0,18539.0,40611.0,20696.0,19915.0,41111.0,20888.0,20223.0,43621.0,22198.0,21423.0,41016.0,20853.0,20163.0,41467.0,21140.0,20327.0,41005.0,21200.0,19805.0,38428.0,19689.0,18739.0,33163.0,16792.0,16371.0,32033.0,16305.0,15728.0,30905.0,15467.0,15438.0,28862.0,14115.0,14747.0,24726.0,11728.0,12998.0,20457.0,9485.0,10972.0,13287.0,6011.0,7276.0,8196.0,3496.0,4700.0,7328.0,2780.0,4548.0,34.8,34.1,35.4,Rogers,AR,140177.25,77764.97659576763,63378.45592555061,33.254619999075466,34.82279255490436
100,Flagstaff,49454,54008.0,56914.0,AZ,"Flagstaff, AZ",1030,10,Flagstaff, AZ,-111.62,35.22,"Flagstaff,  AZ","Flagstaff,  AZ",Flagstaff,310.0,22380.0,Flagstaff,AZ,Metropolitan Statistical Area,3.0,145052.0,71704.0,73348.0,7047.0,3601.0,3446.0,14829.0,7620.0,7209.0,7033.0,3592.0,3441.0,28506.0,12964.0,15542.0,119646.0,58677.0,60969.0,116143.0,56891.0,59252.0,70514.0,34543.0,35971.0,36775.0,18904.0,17871.0,30472.0,15239.0,15233.0,20390.0,9784.0,10606.0,7047.0,3601.0,3446.0,7989.0,4076.0,3913.0,8640.0,4461.0,4179.0,14169.0,6578.0,7591.0,19570.0,9061.0,10509.0,10609.0,5513.0,5096.0,9574.0,4940.0,4634.0,8686.0,4491.0,4195.0,7906.0,3960.0,3946.0,7218.0,3786.0,3432.0,7168.0,3616.0,3552.0,7647.0,3809.0,3838.0,8439.0,4028.0,4411.0,7649.0,3726.0,3923.0,5793.0,2949.0,2844.0,3309.0,1543.0,1766.0,2020.0,905.0,1115.0,1619.0,661.0,958.0,32.2,32.4,32.0,Flagstaff,AZ,14505.2,62787.68652465246,51171.964517591754,34.274852170032354,34.77654469106179
101,Flint,42141,46371.0,49399.0,MI,"Flint, MI",1034,2,Flint, MI,-83.64,43.02,"Flint,  MI","Flint,  MI",Flint,310.0,22420.0,Flint,MI,Metropolitan Statistical Area,3.0,404208.0,195908.0,208300.0,22861.0,11658.0,11203.0,45596.0,23365.0,22231.0,21842.0,11199.0,10643.0,33590.0,17131.0,16459.0,324813.0,155248.0,169565.0,313909.0,149686.0,164223.0,148758.0,73441.0,75317.0,98838.0,47960.0,50878.0,107731.0,51965.0,55766.0,73750.0,32630.0,41120.0,22861.0,11658.0,11203.0,24611.0,12581.0,12030.0,26497.0,13633.0,12864.0,25438.0,13131.0,12307.0,24482.0,12350.0,12132.0,26508.0,13055.0,13453.0,25061.0,12143.0,12918.0,22999.0,11110.0,11889.0,24270.0,11652.0,12618.0,23971.0,11576.0,12395.0,26696.0,13025.0,13671.0,28211.0,13639.0,14572.0,28853.0,13725.0,15128.0,24828.0,11593.0,13235.0,20033.0,9132.0,10901.0,13048.0,5866.0,7182.0,8060.0,3299.0,4761.0,7781.0,2740.0,5041.0,40.7,39.2,42.0,Flint,MI,202104.0,54604.79251789511,44502.905902084516,36.9998468668967,39.42742678828613
102,Florence,43528,46546.0,50386.0,SC,"Florence, SC",1039,3,Florence, SC,-79.83,34.19,"Florence,  SC","Florence,  SC",Florence,310.0,22500.0,Florence,SC,Metropolitan Statistical Area,3.0,199259.0,93818.0,105441.0,11517.0,5935.0,5582.0,23448.0,11822.0,11626.0,11226.0,5690.0,5536.0,17154.0,8246.0,8908.0,158616.0,73176.0,85440.0,153068.0,70371.0,82697.0,73857.0,35196.0,38661.0,48352.0,22720.0,25632.0,50874.0,23612.0,27262.0,36688.0,15793.0,20895.0,11517.0,5935.0,5582.0,12532.0,6307.0,6225.0,13791.0,6975.0,6816.0,13061.0,6576.0,6485.0,12444.0,5900.0,6544.0,12265.0,5776.0,6489.0,12460.0,5846.0,6614.0,11513.0,5401.0,6112.0,12114.0,5697.0,6417.0,11992.0,5441.0,6551.0,12690.0,6027.0,6663.0,13320.0,6195.0,7125.0,12872.0,5949.0,6923.0,12165.0,5532.0,6633.0,10501.0,4765.0,5736.0,6694.0,2863.0,3831.0,4040.0,1596.0,2444.0,3288.0,1037.0,2251.0,40.0,38.4,41.5,Florence,SC,66419.66666666667,55853.84749350934,45520.88570721011,36.26903152913087,38.98091823863582
103,MuscleShoals,38390,41516.0,44605.0,AL,"MuscleShoals, AL",3248,4,Tuscaloosa, AL,-87.55,33.21,"Tuscaloosa,  AL","Tuscaloosa,  AL",Muscle Shoals,310.0,46220.0,Tuscaloosa,AL,Metropolitan Statistical Area,3.0,268191.0,129463.0,138728.0,15192.0,7762.0,7430.0,28967.0,14702.0,14265.0,12591.0,6402.0,6189.0,39233.0,19127.0,20106.0,217634.0,103744.0,113890.0,211441.0,100597.0,110844.0,118288.0,57784.0,60504.0,69718.0,33916.0,35802.0,61666.0,29609.0,32057.0,40824.0,17945.0,22879.0,15192.0,7762.0,7430.0,16016.0,8169.0,7847.0,16205.0,8194.0,8011.0,21155.0,10368.0,10787.0,27415.0,13500.0,13915.0,18486.0,9022.0,9464.0,18910.0,9270.0,9640.0,16284.0,7924.0,8360.0,16038.0,7700.0,8338.0,15178.0,7224.0,7954.0,15140.0,7331.0,7809.0,15681.0,7555.0,8126.0,15667.0,7499.0,8168.0,14376.0,6731.0,7645.0,11344.0,5199.0,6145.0,6864.0,2984.0,3880.0,4294.0,1794.0,2500.0,3946.0,1237.0,2709.0,35.2,34.1,36.4,Tuscaloosa,AL,67047.75,49325.20130186282,40200.03906101819,34.64958327862015,36.705358687503605
104,Tuscaloosa,37609,40238.0,43362.0,AL,"Tuscaloosa, AL",3248,4,Tuscaloosa, AL,-87.55,33.21,"Tuscaloosa,  AL","Tuscaloosa,  AL",Tuscaloosa,310.0,46220.0,Tuscaloosa,AL,Metropolitan Statistical Area,3.0,268191.0,129463.0,138728.0,15192.0,7762.0,7430.0,28967.0,14702.0,14265.0,12591.0,6402.0,6189.0,39233.0,19127.0,20106.0,217634.0,103744.0,113890.0,211441.0,100597.0,110844.0,118288.0,57784.0,60504.0,69718.0,33916.0,35802.0,61666.0,29609.0,32057.0,40824.0,17945.0,22879.0,15192.0,7762.0,7430.0,16016.0,8169.0,7847.0,16205.0,8194.0,8011.0,21155.0,10368.0,10787.0,27415.0,13500.0,13915.0,18486.0,9022.0,9464.0,18910.0,9270.0,9640.0,16284.0,7924.0,8360.0,16038.0,7700.0,8338.0,15178.0,7224.0,7954.0,15140.0,7331.0,7809.0,15681.0,7555.0,8126.0,15667.0,7499.0,8168.0,14376.0,6731.0,7645.0,11344.0,5199.0,6145.0,6864.0,2984.0,3880.0,4294.0,1794.0,2500.0,3946.0,1237.0,2709.0,35.2,34.1,36.4,Tuscaloosa,AL,67047.75,47950.66424955444,39079.79136338687,34.64958327862015,36.705358687503605
105,FortSmith,39548,41864.0,45134.0,AROK,"FortSmith, AROK",1096,1,Fort Smith, AR,-94.36,35.36,"Fort Smith,  AR","Fort Smith,  AR",Fort Smith,310.0,22900.0,Fort Smith,AR,Metropolitan Statistical Area,3.0,245459.0,121239.0,124220.0,15306.0,7840.0,7466.0,29328.0,14903.0,14425.0,13958.0,7118.0,6840.0,20574.0,10575.0,9999.0,193746.0,94916.0,98830.0,186867.0,91378.0,95489.0,92049.0,46352.0,45697.0,61076.0,30462.0,30614.0,62352.0,31038.0,31314.0,42865.0,19303.0,23562.0,15306.0,7840.0,7466.0,16001.0,8124.0,7877.0,16886.0,8582.0,8304.0,16080.0,8283.0,7797.0,14893.0,7607.0,7286.0,15638.0,7847.0,7791.0,15611.0,7807.0,7804.0,15073.0,7498.0,7575.0,14754.0,7310.0,7444.0,14616.0,7271.0,7345.0,15377.0,7645.0,7732.0,16443.0,8233.0,8210.0,15916.0,7889.0,8027.0,13950.0,6653.0,7297.0,11701.0,5450.0,6251.0,7817.0,3437.0,4380.0,5006.0,2193.0,2813.0,4391.0,1570.0,2821.0,39.1,38.0,40.1,Fort Smith,AR,245459.0,49796.07676793647,40583.80256586822,36.18205362960764,38.08609724682016
